filename,label
siberian_husky-sd-13187.jpg,siberian_husky
cardigan-sd-11704.jpg,cardigan
old_english_sheepdog-sd-3543.jpg,old_english_sheepdog
siberian_husky-sd-10047.jpg,siberian_husky
siberian_husky-sd-14289.jpg,siberian_husky
beagle-ox-45.jpg,beagle
norwegian_elkhound-sd-7085.jpg,norwegian_elkhound
labrador_retriever-sd-4677.jpg,labrador_retriever
cairn-sd-1207.jpg,cairn
pembroke-sd-3022.jpg,pembroke
entlebucher-sd-3497.jpg,entlebucher
pomeranian-ox-28.jpg,pomeranian
borzoi-sd-6851.jpg,borzoi
norwich_terrier-sd-2981.jpg,norwich_terrier
norfolk_terrier-sd-2526.jpg,norfolk_terrier
leonberger-ox-194.jpg,leonberger
toy_terrier-sd-228.jpg,toy_terrier
malinois-sd-7376.jpg,malinois
irish_water_spaniel-sd-4634.jpg,irish_water_spaniel
norwich_terrier-sd-1691.jpg,norwich_terrier
beagle-ox-116.jpg,beagle
australian_terrier-sd-8721.jpg,australian_terrier
rhodesian_ridgeback-sd-3275.jpg,rhodesian_ridgeback
irish_water_spaniel-sd-1142.jpg,irish_water_spaniel
kuvasz-sd-4261.jpg,kuvasz
kuvasz-sd-4466.jpg,kuvasz
lhasa-sd-14191.jpg,lhasa
shiba_inu-ox-166.jpg,shiba_inu
cairn-sd-571.jpg,cairn
haired_fox_terrier-sd-3372.jpg,haired_fox_terrier
chihuahua-sd-4673.jpg,chihuahua
tibetan_terrier-sd-8589.jpg,tibetan_terrier
border_terrier-sd-6248.jpg,border_terrier
bloodhound-sd-9096.jpg,bloodhound
bloodhound-sd-7032.jpg,bloodhound
giant_schnauzer-sd-977.jpg,giant_schnauzer
bernese_mountain_dog-sd-3609.jpg,bernese_mountain_dog
beagle-ox-59.jpg,beagle
malamute-sd-14491.jpg,malamute
boxer-ox-189.jpg,boxer
great_dane-sd-5588.jpg,great_dane
kerry_blue_terrier-sd-2955.jpg,kerry_blue_terrier
beagle-ox-123.jpg,beagle
miniature_poodle-sd-448.jpg,miniature_poodle
japanese_spaniel-sd-3215.jpg,japanese_spaniel
ibizan_hound-sd-2323.jpg,ibizan_hound
leonberger-ox-70.jpg,leonberger
standard_schnauzer-sd-2998.jpg,standard_schnauzer
borzoi-sd-6080.jpg,borzoi
blenheim_spaniel-sd-371.jpg,blenheim_spaniel
wheaten_terrier-ox-108.jpg,wheaten_terrier
borzoi-sd-6026.jpg,borzoi
pomeranian-ox-50.jpg,pomeranian
mexican_hairless-sd-2441.jpg,mexican_hairless
bull_mastiff-sd-734.jpg,bull_mastiff
welsh_springer_spaniel-sd-2666.jpg,welsh_springer_spaniel
japanese_chin-ox-125.jpg,japanese_chin
tibetan_mastiff-sd-2658.jpg,tibetan_mastiff
redbone-sd-1476.jpg,redbone
irish_setter-sd-1803.jpg,irish_setter
west_highland_white_terrier-sd-484.jpg,west_highland_white_terrier
newfoundland-ox-12.jpg,newfoundland
blenheim_spaniel-sd-173.jpg,blenheim_spaniel
great_pyrenees-ox-26.jpg,great_pyrenees
dandie_dinmont-sd-1613.jpg,dandie_dinmont
west_highland_white_terrier-sd-626.jpg,west_highland_white_terrier
affenpinscher-sd-11211.jpg,affenpinscher
chesapeake_bay_retriever-sd-1599.jpg,chesapeake_bay_retriever
samoyed-sd-464.jpg,samoyed
scottish_deerhound-sd-1646.jpg,scottish_deerhound
chihuahua-ox-101.jpg,chihuahua
appenzeller-sd-2365.jpg,appenzeller
toy_poodle-sd-5459.jpg,toy_poodle
papillon-sd-7949.jpg,papillon
keeshond-sd-10085.jpg,keeshond
whippet-sd-10545.jpg,whippet
american_staffordshire_terrier-sd-9346.jpg,american_staffordshire_terrier
norwich_terrier-sd-2617.jpg,norwich_terrier
dingo-sd-14495.jpg,dingo
leonberger-ox-81.jpg,leonberger
english_cocker_spaniel-ox-17.jpg,english_cocker_spaniel
italian_greyhound-sd-1072.jpg,italian_greyhound
standard_schnauzer-sd-2684.jpg,standard_schnauzer
norwegian_elkhound-sd-2063.jpg,norwegian_elkhound
wheaten_terrier-ox-96.jpg,wheaten_terrier
yorkshire_terrier-sd-2022.jpg,yorkshire_terrier
saluki-sd-8404.jpg,saluki
keeshond-sd-9886.jpg,keeshond
chihuahua-sd-7.jpg,chihuahua
basenji-sd-757.jpg,basenji
tan_coonhound-sd-1454.jpg,tan_coonhound
english_setter-ox-152.jpg,english_setter
toy_terrier-sd-2485.jpg,toy_terrier
greater_swiss_mountain_dog-sd-2356.jpg,greater_swiss_mountain_dog
chow-sd-3032.jpg,chow
doberman-sd-18196.jpg,doberman
staffordshire_bull_terrier-ox-11.jpg,staffordshire_bull_terrier
saint_bernard-ox-23.jpg,saint_bernard
welsh_springer_spaniel-sd-575.jpg,welsh_springer_spaniel
clumber-sd-4106.jpg,clumber
pug-sd-13560.jpg,pug
schipperke-sd-8451.jpg,schipperke
cairn-sd-164.jpg,cairn
norwich_terrier-sd-3298.jpg,norwich_terrier
sealyham_terrier-sd-4774.jpg,sealyham_terrier
irish_wolfhound-sd-756.jpg,irish_wolfhound
kuvasz-sd-2246.jpg,kuvasz
clumber-sd-4257.jpg,clumber
dandie_dinmont-sd-3319.jpg,dandie_dinmont
norfolk_terrier-sd-2449.jpg,norfolk_terrier
coated_retriever-sd-2987.jpg,coated_retriever
tan_coonhound-sd-1825.jpg,tan_coonhound
ibizan_hound-sd-2542.jpg,ibizan_hound
boxer-ox-91.jpg,boxer
english_setter-sd-10086.jpg,english_setter
miniature_poodle-sd-1226.jpg,miniature_poodle
irish_setter-sd-7560.jpg,irish_setter
bedlington_terrier-sd-2376.jpg,bedlington_terrier
shetland_sheepdog-sd-7896.jpg,shetland_sheepdog
cairn-sd-1390.jpg,cairn
pembroke-sd-6801.jpg,pembroke
tibetan_terrier-sd-4131.jpg,tibetan_terrier
german_shorthaired-ox-120.jpg,german_shorthaired
bernese_mountain_dog-sd-215.jpg,bernese_mountain_dog
scottish_terrier-ox-40.jpg,scottish_terrier
blenheim_spaniel-sd-2805.jpg,blenheim_spaniel
japanese_chin-ox-40.jpg,japanese_chin
irish_water_spaniel-sd-944.jpg,irish_water_spaniel
coated_wheaten_terrier-sd-1743.jpg,coated_wheaten_terrier
saint_bernard-ox-188.jpg,saint_bernard
bluetick-sd-4647.jpg,bluetick
pug-ox-105.jpg,pug
schipperke-sd-5411.jpg,schipperke
miniature_pinscher-ox-27.jpg,miniature_pinscher
west_highland_white_terrier-sd-840.jpg,west_highland_white_terrier
great_pyrenees-ox-25.jpg,great_pyrenees
papillon-sd-6089.jpg,papillon
dingo-sd-5492.jpg,dingo
scottish_terrier-ox-5.jpg,scottish_terrier
boxer-sd-11616.jpg,boxer
walker_hound-sd-1345.jpg,walker_hound
old_english_sheepdog-sd-4660.jpg,old_english_sheepdog
samoyed-ox-64.jpg,samoyed
chihuahua-sd-3593.jpg,chihuahua
scottish_terrier-ox-75.jpg,scottish_terrier
sussex_spaniel-sd-4365.jpg,sussex_spaniel
norwich_terrier-sd-52.jpg,norwich_terrier
walker_hound-sd-2688.jpg,walker_hound
scotch_terrier-sd-6781.jpg,scotch_terrier
bull_mastiff-sd-3479.jpg,bull_mastiff
maltese_dog-sd-7574.jpg,maltese_dog
japanese_spaniel-sd-3720.jpg,japanese_spaniel
greater_swiss_mountain_dog-sd-1007.jpg,greater_swiss_mountain_dog
bernese_mountain_dog-sd-4168.jpg,bernese_mountain_dog
silky_terrier-sd-2069.jpg,silky_terrier
samoyed-sd-10324.jpg,samoyed
english_setter-ox-130.jpg,english_setter
cocker_spaniel-sd-9980.jpg,cocker_spaniel
english_foxhound-sd-2093.jpg,english_foxhound
miniature_pinscher-ox-191.jpg,miniature_pinscher
welsh_springer_spaniel-sd-1546.jpg,welsh_springer_spaniel
english_setter-sd-5207.jpg,english_setter
samoyed-sd-17626.jpg,samoyed
keeshond-ox-117.jpg,keeshond
english_springer-sd-3693.jpg,english_springer
american_bulldog-ox-149.jpg,american_bulldog
weimaraner-sd-6341.jpg,weimaraner
english_springer-sd-986.jpg,english_springer
tzu-sd-1333.jpg,tzu
german_shepherd-sd-2058.jpg,german_shepherd
greater_swiss_mountain_dog-sd-1669.jpg,greater_swiss_mountain_dog
chesapeake_bay_retriever-sd-671.jpg,chesapeake_bay_retriever
border_terrier-sd-7788.jpg,border_terrier
otterhound-sd-3586.jpg,otterhound
samoyed-sd-2835.jpg,samoyed
scotch_terrier-sd-2500.jpg,scotch_terrier
borzoi-sd-4038.jpg,borzoi
bull_mastiff-sd-2123.jpg,bull_mastiff
pekinese-sd-16693.jpg,pekinese
newfoundland-ox-20.jpg,newfoundland
english_setter-ox-155.jpg,english_setter
standard_poodle-sd-1057.jpg,standard_poodle
lakeland_terrier-sd-104.jpg,lakeland_terrier
samoyed-ox-155.jpg,samoyed
miniature_schnauzer-sd-2417.jpg,miniature_schnauzer
great_pyrenees-sd-5618.jpg,great_pyrenees
beagle-ox-27.jpg,beagle
english_cocker_spaniel-ox-50.jpg,english_cocker_spaniel
basset-sd-9486.jpg,basset
irish_wolfhound-sd-4095.jpg,irish_wolfhound
dingo-sd-7013.jpg,dingo
standard_poodle-sd-2426.jpg,standard_poodle
english_cocker_spaniel-ox-68.jpg,english_cocker_spaniel
toy_terrier-sd-3560.jpg,toy_terrier
labrador_retriever-sd-7605.jpg,labrador_retriever
kerry_blue_terrier-sd-1279.jpg,kerry_blue_terrier
pug-sd-4030.jpg,pug
kuvasz-sd-4815.jpg,kuvasz
irish_setter-sd-2971.jpg,irish_setter
otterhound-sd-426.jpg,otterhound
affenpinscher-sd-12819.jpg,affenpinscher
siberian_husky-sd-8923.jpg,siberian_husky
saint_bernard-sd-499.jpg,saint_bernard
tzu-sd-11139.jpg,tzu
golden_retriever-sd-3508.jpg,golden_retriever
bedlington_terrier-sd-2354.jpg,bedlington_terrier
groenendael-sd-6998.jpg,groenendael
ibizan_hound-sd-5982.jpg,ibizan_hound
scotch_terrier-sd-6732.jpg,scotch_terrier
leonberg-sd-2384.jpg,leonberg
basset_hound-ox-162.jpg,basset_hound
briard-sd-8857.jpg,briard
entlebucher-sd-316.jpg,entlebucher
basenji-sd-5861.jpg,basenji
pomeranian-ox-184.jpg,pomeranian
doberman-sd-8834.jpg,doberman
tibetan_terrier-sd-5770.jpg,tibetan_terrier
great_dane-sd-5331.jpg,great_dane
komondor-sd-1272.jpg,komondor
pomeranian-sd-692.jpg,pomeranian
affenpinscher-sd-10447.jpg,affenpinscher
dingo-sd-2636.jpg,dingo
west_highland_white_terrier-sd-4364.jpg,west_highland_white_terrier
boxer-sd-15432.jpg,boxer
chihuahua-sd-8636.jpg,chihuahua
appenzeller-sd-5002.jpg,appenzeller
affenpinscher-sd-3001.jpg,affenpinscher
italian_greyhound-sd-9660.jpg,italian_greyhound
japanese_spaniel-sd-1782.jpg,japanese_spaniel
beagle-sd-12291.jpg,beagle
basset_hound-ox-121.jpg,basset_hound
yorkshire_terrier-sd-923.jpg,yorkshire_terrier
tzu-sd-12480.jpg,tzu
miniature_pinscher-ox-117.jpg,miniature_pinscher
american_bulldog-ox-150.jpg,american_bulldog
bloodhound-sd-7178.jpg,bloodhound
doberman-sd-7402.jpg,doberman
japanese_chin-ox-187.jpg,japanese_chin
dhole-sd-3994.jpg,dhole
golden_retriever-sd-3738.jpg,golden_retriever
basset-sd-3359.jpg,basset
airedale-sd-8096.jpg,airedale
wheaten_terrier-ox-71.jpg,wheaten_terrier
borzoi-sd-6094.jpg,borzoi
tzu-sd-5316.jpg,tzu
irish_terrier-sd-3935.jpg,irish_terrier
golden_retriever-sd-1028.jpg,golden_retriever
australian_terrier-sd-7317.jpg,australian_terrier
appenzeller-sd-5371.jpg,appenzeller
pomeranian-sd-2821.jpg,pomeranian
lakeland_terrier-sd-3981.jpg,lakeland_terrier
saint_bernard-sd-823.jpg,saint_bernard
german_shorthaired-ox-86.jpg,german_shorthaired
tibetan_terrier-sd-1156.jpg,tibetan_terrier
coated_wheaten_terrier-sd-2725.jpg,coated_wheaten_terrier
basenji-sd-1033.jpg,basenji
tibetan_terrier-sd-5007.jpg,tibetan_terrier
collie-sd-19433.jpg,collie
italian_greyhound-sd-877.jpg,italian_greyhound
american_bulldog-ox-53.jpg,american_bulldog
redbone-sd-5209.jpg,redbone
english_setter-ox-19.jpg,english_setter
kelpie-sd-652.jpg,kelpie
samoyed-sd-3221.jpg,samoyed
scottish_terrier-ox-7.jpg,scottish_terrier
great_dane-sd-4884.jpg,great_dane
irish_wolfhound-sd-4188.jpg,irish_wolfhound
bernese_mountain_dog-sd-4947.jpg,bernese_mountain_dog
english_cocker_spaniel-ox-1.jpg,english_cocker_spaniel
silky_terrier-sd-1100.jpg,silky_terrier
saint_bernard-ox-173.jpg,saint_bernard
irish_terrier-sd-4441.jpg,irish_terrier
chow-sd-2290.jpg,chow
komondor-sd-3898.jpg,komondor
redbone-sd-2114.jpg,redbone
samoyed-sd-7042.jpg,samoyed
rottweiler-sd-4138.jpg,rottweiler
tibetan_terrier-sd-7545.jpg,tibetan_terrier
haired_pointer-sd-3705.jpg,haired_pointer
great_pyrenees-ox-120.jpg,great_pyrenees
bloodhound-sd-8821.jpg,bloodhound
eskimo_dog-sd-12993.jpg,eskimo_dog
japanese_spaniel-sd-935.jpg,japanese_spaniel
samoyed-ox-76.jpg,samoyed
pug-sd-13993.jpg,pug
tzu-sd-254.jpg,tzu
keeshond-sd-9052.jpg,keeshond
german_shepherd-sd-590.jpg,german_shepherd
bouvier_des_flandres-sd-3756.jpg,bouvier_des_flandres
english_cocker_spaniel-ox-66.jpg,english_cocker_spaniel
walker_hound-sd-880.jpg,walker_hound
leonberg-sd-188.jpg,leonberg
appenzeller-sd-7236.jpg,appenzeller
yorkshire_terrier-ox-6.jpg,yorkshire_terrier
whippet-sd-13244.jpg,whippet
dingo-sd-9272.jpg,dingo
silky_terrier-sd-171.jpg,silky_terrier
haired_pointer-sd-619.jpg,haired_pointer
basset_hound-ox-133.jpg,basset_hound
maltese_dog-sd-1739.jpg,maltese_dog
norwich_terrier-sd-2312.jpg,norwich_terrier
staffordshire_bull_terrier-ox-122.jpg,staffordshire_bull_terrier
kerry_blue_terrier-sd-324.jpg,kerry_blue_terrier
coated_retriever-sd-738.jpg,coated_retriever
rottweiler-sd-982.jpg,rottweiler
chihuahua-ox-38.jpg,chihuahua
pekinese-sd-12321.jpg,pekinese
yorkshire_terrier-ox-151.jpg,yorkshire_terrier
staffordshire_bull_terrier-ox-166.jpg,staffordshire_bull_terrier
lhasa-sd-7358.jpg,lhasa
bouvier_des_flandres-sd-2502.jpg,bouvier_des_flandres
ibizan_hound-sd-5774.jpg,ibizan_hound
pomeranian-ox-89.jpg,pomeranian
english_springer-sd-797.jpg,english_springer
pekinese-sd-8595.jpg,pekinese
keeshond-ox-9.jpg,keeshond
saint_bernard-sd-6215.jpg,saint_bernard
dandie_dinmont-sd-4318.jpg,dandie_dinmont
old_english_sheepdog-sd-10672.jpg,old_english_sheepdog
standard_poodle-sd-7438.jpg,standard_poodle
sealyham_terrier-sd-6382.jpg,sealyham_terrier
american_pit_bull_terrier-ox-30.jpg,american_pit_bull_terrier
basset-sd-9635.jpg,basset
english_setter-sd-9914.jpg,english_setter
pug-ox-151.jpg,pug
briard-sd-5630.jpg,briard
brabancon_griffon-sd-602.jpg,brabancon_griffon
dingo-sd-7237.jpg,dingo
miniature_pinscher-sd-6275.jpg,miniature_pinscher
scottish_deerhound-sd-348.jpg,scottish_deerhound
great_dane-sd-33588.jpg,great_dane
irish_setter-sd-2741.jpg,irish_setter
basenji-sd-4741.jpg,basenji
yorkshire_terrier-ox-23.jpg,yorkshire_terrier
rhodesian_ridgeback-sd-9712.jpg,rhodesian_ridgeback
great_pyrenees-sd-3548.jpg,great_pyrenees
pembroke-sd-14104.jpg,pembroke
pug-ox-77.jpg,pug
pomeranian-ox-44.jpg,pomeranian
pomeranian-ox-53.jpg,pomeranian
german_shepherd-sd-104.jpg,german_shepherd
leonberger-ox-193.jpg,leonberger
african_hunting_dog-sd-4758.jpg,african_hunting_dog
saint_bernard-sd-8704.jpg,saint_bernard
newfoundland-sd-4854.jpg,newfoundland
vizsla-sd-12253.jpg,vizsla
english_cocker_spaniel-ox-8.jpg,english_cocker_spaniel
bouvier_des_flandres-sd-1963.jpg,bouvier_des_flandres
bloodhound-sd-9359.jpg,bloodhound
brabancon_griffon-sd-1237.jpg,brabancon_griffon
pomeranian-sd-11071.jpg,pomeranian
chesapeake_bay_retriever-sd-2847.jpg,chesapeake_bay_retriever
scottish_terrier-ox-173.jpg,scottish_terrier
boston_bull-sd-657.jpg,boston_bull
keeshond-ox-95.jpg,keeshond
bouvier_des_flandres-sd-1673.jpg,bouvier_des_flandres
miniature_pinscher-sd-6680.jpg,miniature_pinscher
golden_retriever-sd-3720.jpg,golden_retriever
scotch_terrier-sd-6383.jpg,scotch_terrier
american_staffordshire_terrier-sd-4768.jpg,american_staffordshire_terrier
leonberger-ox-149.jpg,leonberger
german_shorthaired-ox-158.jpg,german_shorthaired
cairn-sd-223.jpg,cairn
standard_poodle-sd-1328.jpg,standard_poodle
irish_terrier-sd-1038.jpg,irish_terrier
pug-sd-15351.jpg,pug
eskimo_dog-sd-6020.jpg,eskimo_dog
tibetan_mastiff-sd-2667.jpg,tibetan_mastiff
clumber-sd-3660.jpg,clumber
italian_greyhound-sd-1396.jpg,italian_greyhound
golden_retriever-sd-825.jpg,golden_retriever
newfoundland-sd-1572.jpg,newfoundland
bouvier_des_flandres-sd-1131.jpg,bouvier_des_flandres
rottweiler-sd-11762.jpg,rottweiler
tan_coonhound-sd-2110.jpg,tan_coonhound
basenji-sd-673.jpg,basenji
sussex_spaniel-sd-5760.jpg,sussex_spaniel
golden_retriever-sd-78.jpg,golden_retriever
bouvier_des_flandres-sd-29.jpg,bouvier_des_flandres
australian_terrier-sd-5176.jpg,australian_terrier
english_springer-sd-1579.jpg,english_springer
miniature_pinscher-ox-121.jpg,miniature_pinscher
great_pyrenees-sd-4315.jpg,great_pyrenees
yorkshire_terrier-ox-13.jpg,yorkshire_terrier
papillon-sd-6293.jpg,papillon
miniature_pinscher-sd-1608.jpg,miniature_pinscher
standard_schnauzer-sd-2274.jpg,standard_schnauzer
tzu-sd-818.jpg,tzu
border_collie-sd-3515.jpg,border_collie
brabancon_griffon-sd-105.jpg,brabancon_griffon
coated_retriever-sd-979.jpg,coated_retriever
eskimo_dog-sd-2675.jpg,eskimo_dog
entlebucher-sd-375.jpg,entlebucher
golden_retriever-sd-5679.jpg,golden_retriever
west_highland_white_terrier-sd-3124.jpg,west_highland_white_terrier
shiba_inu-ox-126.jpg,shiba_inu
english_setter-ox-92.jpg,english_setter
entlebucher-sd-2399.jpg,entlebucher
rhodesian_ridgeback-sd-11541.jpg,rhodesian_ridgeback
sussex_spaniel-sd-3436.jpg,sussex_spaniel
shetland_sheepdog-sd-3168.jpg,shetland_sheepdog
leonberg-sd-74.jpg,leonberg
pomeranian-ox-68.jpg,pomeranian
maltese_dog-sd-8089.jpg,maltese_dog
irish_setter-sd-1913.jpg,irish_setter
brittany_spaniel-sd-3195.jpg,brittany_spaniel
beagle-sd-15111.jpg,beagle
pug-ox-165.jpg,pug
english_cocker_spaniel-ox-120.jpg,english_cocker_spaniel
briard-sd-8552.jpg,briard
collie-sd-16509.jpg,collie
welsh_springer_spaniel-sd-859.jpg,welsh_springer_spaniel
irish_wolfhound-sd-448.jpg,irish_wolfhound
coated_retriever-sd-2447.jpg,coated_retriever
dhole-sd-2264.jpg,dhole
chihuahua-ox-182.jpg,chihuahua
staffordshire_bullterrier-sd-5654.jpg,staffordshire_bullterrier
komondor-sd-3716.jpg,komondor
basset-sd-10338.jpg,basset
staffordshire_bull_terrier-ox-16.jpg,staffordshire_bull_terrier
leonberger-ox-159.jpg,leonberger
miniature_schnauzer-sd-35.jpg,miniature_schnauzer
weimaraner-sd-4169.jpg,weimaraner
keeshond-sd-7826.jpg,keeshond
shetland_sheepdog-sd-4048.jpg,shetland_sheepdog
papillon-sd-5598.jpg,papillon
walker_hound-sd-2582.jpg,walker_hound
collie-sd-9354.jpg,collie
vizsla-sd-10433.jpg,vizsla
whippet-sd-17467.jpg,whippet
lakeland_terrier-sd-2285.jpg,lakeland_terrier
chihuahua-sd-5771.jpg,chihuahua
pug-ox-58.jpg,pug
coated_wheaten_terrier-sd-285.jpg,coated_wheaten_terrier
tibetan_terrier-sd-529.jpg,tibetan_terrier
malamute-sd-14382.jpg,malamute
siberian_husky-sd-1552.jpg,siberian_husky
